	Speaker_1	Speaker_2	Utterance_1	Utterance_2	Utterance_3	Emotion_1	Emotion_2	Emotion_3	dialog_state	labels	utterance	context	sent	emo_label	raw_text
1828	Ross	Mrs. Geller	Hi! I m so glad you re here, but it s gonna be a while. I-I wished you d called first.	Oh that s all right, I m coming back later with your father.	Oh good.	joy	neutral	joy	[1, 0, 1]	0	Hi! I m so glad you re here, but it s gonna be a while. I-I wished you d called first. Oh good.	Oh that s all right, I m coming back later with your father.	Hi! I m so glad you re here, but it s gonna be a while. I-I wished you d called first. Oh that s all right, I m coming back later with your father. Oh good.	['joy', 'neutral', 'joy']	[['Ross', 'Hi! I m so glad you re here, but it s gonna be a while. I-I wished you d called first.'], ['Mrs. Geller', 'Oh that s all right, I m coming back later with your father.'], ['Ross', 'Oh good.']]
1829	Ross	Mrs. Geller	Oh good.	I actually needed to talk to you before the birth.	Okay, what s up?	joy	neutral	neutral	[1, 0, 1]	0	Oh good. Okay, what s up?	I actually needed to talk to you before the birth.	Oh good. I actually needed to talk to you before the birth. Okay, what s up?	['joy', 'neutral', 'neutral']	[['Ross', 'Oh good.'], ['Mrs. Geller', 'I actually needed to talk to you before the birth.'], ['Ross', 'Okay, what s up?']]
1830	Ross	Mrs. Geller	Okay, what s up?	I brought something that I want to give you, assuming of course that you want it.	Ma, you re asking me to marry you?	neutral	neutral	surprise	[1, 0, 1]	0	Okay, what s up? Ma, you re asking me to marry you?	I brought something that I want to give you, assuming of course that you want it.	Okay, what s up? I brought something that I want to give you, assuming of course that you want it. Ma, you re asking me to marry you?	['neutral', 'neutral', 'surprise']	[['Ross', 'Okay, what s up?'], ['Mrs. Geller', 'I brought something that I want to give you, assuming of course that you want it.'], ['Ross', 'Ma, you re asking me to marry you?']]
1831	Ross	Mrs. Geller	Ma, you re asking me to marry you?	This is your grandmother s engagement ring, I want you to give it to Rachel.	Mom no, come on! Thank you.	surprise	joy	surprise	[1, 0, 1]	0	Ma, you re asking me to marry you? Mom no, come on! Thank you.	This is your grandmother s engagement ring, I want you to give it to Rachel.	Ma, you re asking me to marry you? This is your grandmother s engagement ring, I want you to give it to Rachel. Mom no, come on! Thank you.	['surprise', 'joy', 'surprise']	[['Ross', 'Ma, you re asking me to marry you?'], ['Mrs. Geller', 'This is your grandmother s engagement ring, I want you to give it to Rachel.'], ['Ross', 'Mom no, come on! Thank you.']]
1832	Phoebe	Ross	You re, you re really, you re so good.	Thanks.	And you re so sweet.  And you re kind	sadness	sadness	neutral	[1, 0, 1]	0	You re, you re really, you re so good. And you re so sweet.  And you re kind	Thanks.	You re, you re really, you re so good. Thanks. And you re so sweet.  And you re kind	['sadness', 'sadness', 'neutral']	[['Phoebe', 'You re, you re really, you re so good.'], ['Ross', 'Thanks.'], ['Phoebe', 'And you re so sweet.  And you re kind']]
1833	Ross	Phoebe	Thanks.	And you re so sweet.  And you re kind	Thanks.	sadness	neutral	sadness	[1, 0, 1]	0	Thanks. Thanks.	And you re so sweet.  And you re kind	Thanks. And you re so sweet.  And you re kind Thanks.	['sadness', 'neutral', 'sadness']	[['Ross', 'Thanks.'], ['Phoebe', 'And you re so sweet.  And you re kind'], ['Ross', 'Thanks.']]
1834	Ross	Phoebe	Wait, wait, wait, wait, wait.	Okay, it s okay.	Wait, wait, wait.	surprise	neutral	joy	[1, 0, 1]	0	Wait, wait, wait, wait, wait. Wait, wait, wait.	Okay, it s okay.	Wait, wait, wait, wait, wait. Okay, it s okay. Wait, wait, wait.	['surprise', 'neutral', 'joy']	[['Ross', 'Wait, wait, wait, wait, wait.'], ['Phoebe', 'Okay, it s okay.'], ['Ross', 'Wait, wait, wait.']]
1835	Ross	Phoebe	My foot is stuck in the pocket.	What?	No, I can t get it out.	sadness	surprise	sadness	[1, 0, 1]	0	My foot is stuck in the pocket. No, I can t get it out.	What?	My foot is stuck in the pocket. What? No, I can t get it out.	['sadness', 'surprise', 'sadness']	[['Ross', 'My foot is stuck in the pocket.'], ['Phoebe', 'What?'], ['Ross', 'No, I can t get it out.']]
1836	Rachel	Mark	Yeah.  Hi Mark!	Hi. I just talked to Joanna, and she loves you. You got it, you got the job.	Oh, I did!	surprise	joy	surprise	[1, 0, 1]	0	Yeah.  Hi Mark! Oh, I did!	Hi. I just talked to Joanna, and she loves you. You got it, you got the job.	Yeah.  Hi Mark! Hi. I just talked to Joanna, and she loves you. You got it, you got the job. Oh, I did!	['surprise', 'joy', 'surprise']	[['Rachel', 'Yeah.  Hi Mark!'], ['Mark', 'Hi. I just talked to Joanna, and she loves you. You got it, you got the job.'], ['Rachel', 'Oh, I did!']]
1837	Rachel	Mark	Oh, I did!	Yes.	Oh my God!!	surprise	joy	surprise	[1, 0, 1]	0	Oh, I did! Oh my God!!	Yes.	Oh, I did! Yes. Oh my God!!	['surprise', 'joy', 'surprise']	[['Rachel', 'Oh, I did!'], ['Mark', 'Yes.'], ['Rachel', 'Oh my God!!']]
1838	Phoebe	Earl	Oh my God! So was she! Oh, I ve got-I ve got goose bumps.	Really?	Well, y know I m wearing layers and it s warm.	surprise	surprise	neutral	[1, 0, 1]	0	Oh my God! So was she! Oh, I ve got-I ve got goose bumps. Well, y know I m wearing layers and it s warm.	Really?	Oh my God! So was she! Oh, I ve got-I ve got goose bumps. Really? Well, y know I m wearing layers and it s warm.	['surprise', 'surprise', 'neutral']	[['Phoebe', 'Oh my God! So was she! Oh, I ve got-I ve got goose bumps.'], ['Earl', 'Really?'], ['Phoebe', 'Well, y know I m wearing layers and it s warm.']]
1839	Phoebe	Joey	Well, y know I m wearing layers and it s warm.	Yeah.	But if no look, okay. These jerks might not care about you, but the universe does! And that says a lot!	neutral	joy	sadness	[1, 0, 1]	0	Well, y know I m wearing layers and it s warm. But if no look, okay. These jerks might not care about you, but the universe does! And that says a lot!	Yeah.	Well, y know I m wearing layers and it s warm. Yeah. But if no look, okay. These jerks might not care about you, but the universe does! And that says a lot!	['neutral', 'joy', 'sadness']	[['Phoebe', 'Well, y know I m wearing layers and it s warm.'], ['Joey', 'Yeah.'], ['Phoebe', 'But if no look, okay. These jerks might not care about you, but the universe does! And that says a lot!']]
1840	Monica	Chandler	They can t all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is.	Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?	Do you really want to pull at that thread?	joy	surprise	surprise	[1, 0, 1]	0	They can t all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is. Do you really want to pull at that thread?	Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?	They can t all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is. Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me? Do you really want to pull at that thread?	['joy', 'surprise', 'surprise']	[['Monica', 'They can t all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is.'], ['Chandler', 'Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?'], ['Monica', 'Do you really want to pull at that thread?']]
1841	Phoebe	Kyle	I m having a really good time!	Me too! I m sorry that guy in the subway licked your neck.	Ohh. No that s okay, he s a friend.	joy	sadness	neutral	[1, 0, 1]	0	I m having a really good time! Ohh. No that s okay, he s a friend.	Me too! I m sorry that guy in the subway licked your neck.	I m having a really good time! Me too! I m sorry that guy in the subway licked your neck. Ohh. No that s okay, he s a friend.	['joy', 'sadness', 'neutral']	[['Phoebe', 'I m having a really good time!'], ['Kyle', 'Me too! I m sorry that guy in the subway licked your neck.'], ['Phoebe', 'Ohh. No that s okay, he s a friend.']]
1842	Phoebe	Kyle	Ohh. No that s okay, he s a friend.	Hey uh, I don t mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?	Yeah, I  Well y know I-I mean I missed the-the semi-finals, so I d just be lost.	neutral	fear	sadness	[1, 0, 1]	0	Ohh. No that s okay, he s a friend. Yeah, I  Well y know I-I mean I missed the-the semi-finals, so I d just be lost.	Hey uh, I don t mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?	Ohh. No that s okay, he s a friend. Hey uh, I don t mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go? Yeah, I  Well y know I-I mean I missed the-the semi-finals, so I d just be lost.	['neutral', 'fear', 'sadness']	[['Phoebe', 'Ohh. No that s okay, he s a friend.'], ['Kyle', 'Hey uh, I don t mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?'], ['Phoebe', 'Yeah, I  Well y know I-I mean I missed the-the semi-finals, so I d just be lost.']]
1843	Phoebe	Kyle	Yeah, I  Well y know I-I mean I missed the-the semi-finals, so I d just be lost.	I know it s really lame, but I got these tickets from my boss and Oh no! No! No! My God!	Okay, don t freak out. I ll go.	sadness	surprise	neutral	[1, 0, 1]	0	Yeah, I  Well y know I-I mean I missed the-the semi-finals, so I d just be lost. Okay, don t freak out. I ll go.	I know it s really lame, but I got these tickets from my boss and Oh no! No! No! My God!	Yeah, I  Well y know I-I mean I missed the-the semi-finals, so I d just be lost. I know it s really lame, but I got these tickets from my boss and Oh no! No! No! My God! Okay, don t freak out. I ll go.	['sadness', 'surprise', 'neutral']	[['Phoebe', 'Yeah, I  Well y know I-I mean I missed the-the semi-finals, so I d just be lost.'], ['Kyle', 'I know it s really lame, but I got these tickets from my boss and Oh no! No! No! My God!'], ['Phoebe', 'Okay, don t freak out. I ll go.']]
1844	Phoebe	Kyle	Okay, don t freak out. I ll go.	No it s  Uh, my ex-wife Whitney is out there. I cannot deal with her right now. That woman is crazy!	Okay, I know. Hold on.  Hey Ross?	neutral	anger	neutral	[1, 0, 1]	0	Okay, don t freak out. I ll go. Okay, I know. Hold on.  Hey Ross?	No it s  Uh, my ex-wife Whitney is out there. I cannot deal with her right now. That woman is crazy!	Okay, don t freak out. I ll go. No it s  Uh, my ex-wife Whitney is out there. I cannot deal with her right now. That woman is crazy! Okay, I know. Hold on.  Hey Ross?	['neutral', 'anger', 'neutral']	[['Phoebe', 'Okay, don t freak out. I ll go.'], ['Kyle', 'No it s  Uh, my ex-wife Whitney is out there. I cannot deal with her right now. That woman is crazy!'], ['Phoebe', 'Okay, I know. Hold on.  Hey Ross?']]
1845	Phoebe	Ross	Okay, I know. Hold on.  Hey Ross?	Yeah?	Yeah, umm that s Whitney , Kyle s ex-wife out there, now do you think that you can y know divert her so that we can slip out?	neutral	neutral	neutral	[1, 0, 1]	0	Okay, I know. Hold on.  Hey Ross? Yeah, umm that s Whitney , Kyle s ex-wife out there, now do you think that you can y know divert her so that we can slip out?	Yeah?	Okay, I know. Hold on.  Hey Ross? Yeah? Yeah, umm that s Whitney , Kyle s ex-wife out there, now do you think that you can y know divert her so that we can slip out?	['neutral', 'neutral', 'neutral']	[['Phoebe', 'Okay, I know. Hold on.  Hey Ross?'], ['Ross', 'Yeah?'], ['Phoebe', 'Yeah, umm that s Whitney , Kyle s ex-wife out there, now do you think that you can y know divert her so that we can slip out?']]
1846	Ross	Phoebe	Yeah?	Yeah, umm that s Whitney , Kyle s ex-wife out there, now do you think that you can y know divert her so that we can slip out?	What?! No!	neutral	neutral	surprise	[1, 0, 1]	0	Yeah? What?! No!	Yeah, umm that s Whitney , Kyle s ex-wife out there, now do you think that you can y know divert her so that we can slip out?	Yeah? Yeah, umm that s Whitney , Kyle s ex-wife out there, now do you think that you can y know divert her so that we can slip out? What?! No!	['neutral', 'neutral', 'surprise']	[['Ross', 'Yeah?'], ['Phoebe', 'Yeah, umm that s Whitney , Kyle s ex-wife out there, now do you think that you can y know divert her so that we can slip out?'], ['Ross', 'What?! No!']]
1847	Phoebe	Ross	Yeah, umm that s Whitney , Kyle s ex-wife out there, now do you think that you can y know divert her so that we can slip out?	What?! No!	Well okay but I have two tickets to the ballroom dance finals.	neutral	surprise	neutral	[1, 0, 1]	0	Yeah, umm that s Whitney , Kyle s ex-wife out there, now do you think that you can y know divert her so that we can slip out? Well okay but I have two tickets to the ballroom dance finals.	What?! No!	Yeah, umm that s Whitney , Kyle s ex-wife out there, now do you think that you can y know divert her so that we can slip out? What?! No! Well okay but I have two tickets to the ballroom dance finals.	['neutral', 'surprise', 'neutral']	[['Phoebe', 'Yeah, umm that s Whitney , Kyle s ex-wife out there, now do you think that you can y know divert her so that we can slip out?'], ['Ross', 'What?! No!'], ['Phoebe', 'Well okay but I have two tickets to the ballroom dance finals.']]
1848	Ross	Phoebe	What?! No!	Well okay but I have two tickets to the ballroom dance finals.	Look, I don t think so Pheebs.  All right, I ll do it. But just because you re a friend.	surprise	neutral	neutral	[1, 0, 1]	0	What?! No! Look, I don t think so Pheebs.  All right, I ll do it. But just because you re a friend.	Well okay but I have two tickets to the ballroom dance finals.	What?! No! Well okay but I have two tickets to the ballroom dance finals. Look, I don t think so Pheebs.  All right, I ll do it. But just because you re a friend.	['surprise', 'neutral', 'neutral']	[['Ross', 'What?! No!'], ['Phoebe', 'Well okay but I have two tickets to the ballroom dance finals.'], ['Ross', 'Look, I don t think so Pheebs.  All right, I ll do it. But just because you re a friend.']]
1849	Ross	Joey	I'll take sports.	Mine!	All right. Uhh, international.	neutral	neutral	neutral	[1, 0, 1]	0	I'll take sports. All right. Uhh, international.	Mine!	I'll take sports. Mine! All right. Uhh, international.	['neutral', 'neutral', 'neutral']	"[['Ross', ""I'll take sports.""], ['Joey', 'Mine!'], ['Ross', 'All right. Uhh, international.']]"
1850	Ross	Phoebe	Okay, look, I-I know what you guys are going to say	You two will have very hairy children.	Okay, I didn't know you would say that.	neutral	disgust	surprise	[1, 0, 1]	0	Okay, look, I-I know what you guys are going to say Okay, I didn't know you would say that.	You two will have very hairy children.	Okay, look, I-I know what you guys are going to say You two will have very hairy children. Okay, I didn't know you would say that.	['neutral', 'disgust', 'surprise']	"[['Ross', 'Okay, look, I-I know what you guys are going to say'], ['Phoebe', 'You two will have very hairy children.'], ['Ross', ""Okay, I didn't know you would say that.""]]"
1851	Joey	Phoebe	He obviously lost his mind.	So are you actually gonna see her again?	Phoebe! Don't put ideas in his head!	anger	neutral	anger	[1, 0, 1]	1	He obviously lost his mind. Phoebe! Don't put ideas in his head!	So are you actually gonna see her again?	He obviously lost his mind. So are you actually gonna see her again? Phoebe! Don't put ideas in his head!	['anger', 'neutral', 'anger']	"[['Joey', 'He obviously lost his mind.'], ['Phoebe', 'So are you actually gonna see her again?'], ['Joey', ""Phoebe! Don't put ideas in his head!""]]"
1852	Monica	Chandler	That kid really kicked me hard on the plane.	Well you did pull his hair.	He took my snack!	anger	neutral	anger	[1, 0, 1]	0	That kid really kicked me hard on the plane. He took my snack!	Well you did pull his hair.	That kid really kicked me hard on the plane. Well you did pull his hair. He took my snack!	['anger', 'neutral', 'anger']	[['Monica', 'That kid really kicked me hard on the plane.'], ['Chandler', 'Well you did pull his hair.'], ['Monica', 'He took my snack!']]
